id,EAP,HPL,MWS
id25716,0.999996185302734,0.000000134580148,0.000003684486956
id27116,0.008760853670537,0.007925808429718,0.983313381671906
id19941,0.000000002788991,1.000000000000000,0.000000017203929
id05711,0.000000161858964,0.000002787912081,0.999997019767761
id02097,0.000005818910267,0.000503276300151,0.999490857124329
id03563,0.000000000021971,1.000000000000000,0.000000000133274
id02295,0.996825456619263,0.001839269767515,0.001335290260613
id08179,0.999998092651367,0.000001604965632,0.000000371818118
id05332,0.244144156575203,0.749440789222717,0.006414972245693
id15697,0.000000003116238,1.000000000000000,0.000000010950302
id17026,0.966812074184418,0.001071102684364,0.032116860151291
id04243,0.008490252308547,0.989889562129974,0.001620189868845
id13175,0.999999880790710,0.000000071658157,0.000000002307801
id05387,0.999988913536072,0.000010762699276,0.000000370166674
id19989,0.978316843509674,0.000163411532412,0.021519737318158
id25173,0.068946100771427,0.005924880504608,0.925128996372223
id08925,0.244599997997284,0.754770815372467,0.000629210495390
id03034,0.000000000310884,1.000000000000000,0.000000000462354
id13272,0.000000000020618,1.000000000000000,0.000000000938768
id07956,0.999998450279236,0.000000308350167,0.000001162724061
id02648,0.490360349416733,0.337341666221619,0.172297999262810
id01778,0.991639077663422,0.000764638534747,0.007596285548061
id12846,0.000000000128890,0.000000005058944,1.000000000000000
id19001,0.000037656194763,0.001026434474625,0.998935878276825
id05763,0.999984383583069,0.000006182769539,0.000009422222320
id15590,0.897404313087463,0.001465925248340,0.101129703223705
id04912,0.999998927116394,0.000001031004331,0.000000013878259
id21201,0.214241385459900,0.785328924655914,0.000429700332461
id13215,1.000000000000000,0.000000012241788,0.000000001456729
id15612,0.000000242565534,0.999999761581421,0.000000038997772
id18501,0.998702287673950,0.000045128552301,0.001252589281648
id07223,0.979659616947174,0.020321087911725,0.000019307959519
id06707,0.823134183883667,0.003062982810661,0.173802897334099
id05238,0.000000000005134,1.000000000000000,0.000000000062640
id00935,0.000029070135497,0.139624834060669,0.860346078872681
id00110,0.006277053616941,0.000092145572125,0.993630826473236
id17476,0.000019784758479,0.999975323677063,0.000004835847903
id15170,0.999988079071045,0.000010560542250,0.000001357353085
id13397,0.999380469322205,0.000326428766130,0.000293082790449
id24283,0.987653791904449,0.005649749189615,0.006696464493871
id15234,1.000000000000000,0.000000006703853,0.000000001447014
id16884,0.000000001702283,1.000000000000000,0.000000001842820
id07831,0.997399330139160,0.002484817057848,0.000115804206871
id16038,0.999999403953552,0.000000653967447,0.000000048824575
id03629,0.999999880790710,0.000000092813224,0.000000052544550
id21019,0.475196182727814,0.015933679416776,0.508870124816895
id21835,0.999995470046997,0.000003656606395,0.000000863844718
id04480,0.000000001614834,1.000000000000000,0.000000002458611
id20838,0.023629717528820,0.976362168788910,0.000008151017028
id24195,0.046015512198210,0.003138624830171,0.950845897197723
id05448,0.003246232867241,0.977201998233795,0.019551739096642
id15957,0.000000138013817,0.999999761581421,0.000000090592330
id19956,0.000000020635760,0.000000798572160,0.999999165534973
id15104,0.000011088657629,0.839603424072266,0.160385429859161
id17559,0.931873440742493,0.067378155887127,0.000748431135435
id16839,0.997719466686249,0.001010865904391,0.001269633066840
id14493,0.902249872684479,0.000656632648315,0.097093500196934
id08833,0.999898552894592,0.000032716365240,0.000068758330599
id15723,0.937003076076508,0.000152029970195,0.062844865024090
id02716,0.999999523162842,0.000000450341417,0.000000036646750
id06689,0.785131871700287,0.200672551989555,0.014195548370481
id18837,0.005990680772811,0.000142924429383,0.993866384029388
id04466,1.000000000000000,0.000000011099474,0.000000001090228
id00686,0.999962449073792,0.000033601303585,0.000003940293936
id09010,0.000000004004192,1.000000000000000,0.000000012024076
id23353,0.999992728233337,0.000005191077889,0.000002084081871
id00066,0.999988198280334,0.000008007036740,0.000003801008916
id15724,0.000004275452739,0.999947309494019,0.000048382607929
id23486,0.006273332051933,0.000215051666601,0.993511617183685
id22258,0.000001184020789,0.000055485634221,0.999943375587463
id02292,0.097315132617950,0.902223885059357,0.000460998067865
id16356,0.999906420707703,0.000066669250373,0.000026931367756
id00235,0.999991178512573,0.000007652466593,0.000001179716492
id25522,0.947343051433563,0.001069957739674,0.051586989313364
id04204,0.000811770849396,0.972981750965118,0.026206385344267
id22016,0.718198418617249,0.000745769357309,0.281055718660355
id06480,0.000001034064553,0.999997735023499,0.000001183498171
id08718,0.000046401175496,0.009618912823498,0.990334689617157
id05251,0.000000000494909,1.000000000000000,0.000000000605715
id03359,0.000000495731911,0.999999403953552,0.000000067892046
id16117,0.000048892376071,0.000000678671370,0.999950408935547
id17000,0.000000416578189,0.999999046325684,0.000000542094767
id01730,0.000000043601780,1.000000000000000,0.000000030842667
id00630,0.999998092651367,0.000001915324219,0.000000054083298
id18175,0.020722806453705,0.000326646841131,0.978950560092926
id00907,0.998498201370239,0.001490323804319,0.000011464022464
id18251,0.000000000834056,1.000000000000000,0.000000009894849
id25861,0.985626041889191,0.012011436745524,0.002362497150898
id00398,0.998725831508636,0.001014085370116,0.000259970402112
id27573,1.000000000000000,0.000000010402954,0.000000001817332
id10022,0.000000145723774,0.999999403953552,0.000000421604597
id15901,0.489086240530014,0.000695226015523,0.510218441486359
id00451,0.000015826761228,0.000035738408769,0.999948382377625
id23129,0.000001101330099,0.999998331069946,0.000000633622676
id26498,0.000780572241638,0.000582266831771,0.998637139797211
id14741,0.999997496604919,0.000001748252657,0.000000741593624
id18453,0.037687271833420,0.009921090677381,0.952391564846039
id08309,0.999821364879608,0.000164857119671,0.000013825265341
id00320,0.999999761581421,0.000000289271583,0.000000040417678
id07688,0.694822192192078,0.002617378020659,0.302560389041901
id01556,0.000000661324464,0.000014848805222,0.999984502792358
id00178,0.414529472589493,0.429314434528351,0.156156137585640
id18902,0.000000177171259,0.000101628465927,0.999898195266724
id27002,0.320466190576553,0.679357111454010,0.000176698478754
id21418,0.999999523162842,0.000000438602740,0.000000036018502
id23018,0.187774270772934,0.405034184455872,0.407191514968872
id07032,0.032701272517443,0.000484475021949,0.966814219951630
id16195,0.999613463878632,0.000069735491707,0.000316822988680
id11202,0.000000021570619,1.000000000000000,0.000000037392589
id09578,0.997688531875610,0.000532960577402,0.001778536359780
id26984,0.999580442905426,0.000048297471949,0.000371268921299
id19856,0.000000011991668,1.000000000000000,0.000000027573302
id12086,0.999997019767761,0.000002670977437,0.000000330178693
id12052,0.000000043270223,0.000000038868123,0.999999880790710
id17728,0.000010442766325,0.100931383669376,0.899058163166046
id24608,0.985027909278870,0.005713803693652,0.009258375503123
id21097,0.000003208140470,0.997579932212830,0.002416830509901
id20179,0.000000396772350,0.000286286172923,0.999713242053986
id15144,0.999986886978149,0.000006681232662,0.000006484639925
id00206,0.996245324611664,0.003497973550111,0.000256677973084
id22285,0.001382500980981,0.000096749492513,0.998520791530609
id06417,0.999236822128296,0.000701142591424,0.000062011247792
id00215,0.000000000481330,1.000000000000000,0.000000003399000
id04201,0.000013512059923,0.000007006689884,0.999979496002197
id21771,0.299321860074997,0.241367354989052,0.459310740232468
id12451,0.000707597821020,0.236982911825180,0.762309551239014
id14250,0.828228116035461,0.030366308987141,0.141405686736107
id03433,0.998236775398254,0.000085123123426,0.001678178785369
id03303,0.000000000678225,0.000000007637357,1.000000000000000
id25901,0.999996900558472,0.000003041378704,0.000000034596241
id06945,0.997270166873932,0.002610807772726,0.000119058146083
id05664,0.001921386690810,0.997532725334167,0.000545866205357
id05741,1.000000000000000,0.000000019245228,0.000000001002941
id10652,0.999114215373993,0.000870302494150,0.000015460060240
id16300,0.999999880790710,0.000000166165577,0.000000016278163
id12319,0.999985456466675,0.000009733497791,0.000004826018994
id07500,0.000000000013512,1.000000000000000,0.000000000206195
id12478,0.472565412521362,0.366345882415771,0.161088645458221
id03076,0.000007201108474,0.000002645796940,0.999990105628967
id00969,0.999710857868195,0.000264156173216,0.000024888375265
id23636,0.000000043446956,1.000000000000000,0.000000041860144
id09791,0.000068941801146,0.011002652347088,0.988928437232971
id05680,0.000000000804717,1.000000000000000,0.000000006743429
id03672,0.461962699890137,0.537944614887238,0.000092708658485
id04286,0.000000269651821,0.999998688697815,0.000001097982818
id23883,0.001084225135855,0.000675440591294,0.998240351676941
id11914,0.999985337257385,0.000001167206051,0.000013510824829
id20974,0.000000000026583,1.000000000000000,0.000000001200338
id26125,0.000313689291943,0.000089969529654,0.999596297740936
id15543,0.001820617238991,0.000006175822364,0.998173236846924
id19471,1.000000000000000,0.000000029215846,0.000000002908023
id11503,0.999229550361633,0.000751862477046,0.000018624912627
id09321,0.000000013778054,0.999996662139893,0.000003319601092
id25560,0.000000001172921,0.000000007664939,1.000000000000000
id06726,0.001390113611706,0.000031459978345,0.998578429222107
id05709,1.000000000000000,0.000000003121806,0.000000000707756
id09788,0.974899351596832,0.017112936824560,0.007987672463059
id05289,1.000000000000000,0.000000009387555,0.000000000274689
id11815,0.000199203306693,0.999784767627716,0.000016045567463
id22422,0.972373187541962,0.027584630995989,0.000042188905354
id25954,0.813608527183533,0.185853138566017,0.000538406602573
id13601,0.999964118003845,0.000002078663101,0.000033885738958
id05677,0.999962568283081,0.000004623157110,0.000032755175198
id10498,0.008636209182441,0.991341054439545,0.000022701402486
id02665,0.999821364879608,0.000071221191320,0.000107441766886
id10114,0.000000014289427,0.999997615814209,0.000002362173518
id26314,0.999998569488525,0.000001118227829,0.000000415260700
id21240,0.810364961624146,0.012710601091385,0.176924377679825
id15569,1.000000000000000,0.000000030207143,0.000000005567939
id25928,0.000484298740048,0.000332572526531,0.999183118343353
id22706,0.004405005834997,0.995364308357239,0.000230665827985
id20877,0.000000147680737,0.999991655349731,0.000008225796591
id04318,0.016604326665401,0.009980855509639,0.973414838314056
id18299,0.979016840457916,0.003260147990659,0.017722986638546
id08126,0.000000022072760,0.000000098851757,0.999999880790710
id14293,0.054190307855606,0.006512917578220,0.939296782016754
id12759,0.999995112419128,0.000004628862371,0.000000247994080
id11983,0.999880552291870,0.000087567153969,0.000031811654480
id05580,0.000004249539415,0.999994277954102,0.000001466155254
id25846,0.998584508895874,0.001414544414729,0.000000900803741
id01939,0.001229067682289,0.001326819183305,0.997444152832031
id26327,0.999934077262878,0.000018511864255,0.000047459798225
id11068,0.000000744915837,0.000001895436526,0.999997377395630
id08404,1.000000000000000,0.000000049205006,0.000000003064270
id27189,0.999989986419678,0.000010059348824,0.000000027772115
id15119,0.000000155269035,0.999998807907104,0.000001123476522
id26525,1.000000000000000,0.000000023031941,0.000000001197966
id03618,0.987392961978912,0.012151598930359,0.000455375644378
id27220,0.999999046325684,0.000000857696875,0.000000158747710
id18777,0.431399285793304,0.004705158527941,0.563895583152771
id20213,0.999989986419678,0.000006680845672,0.000003382737987
id20403,0.999982953071594,0.000010619752175,0.000006439387107
id03777,0.001604806166142,0.000121053511975,0.998274087905884
id10595,0.999876737594604,0.000046760858822,0.000076572665421
id13816,0.272434145212173,0.002181992866099,0.725383877754211
id05667,0.000041131192120,0.000002181924174,0.999956727027893
id24629,0.999979138374329,0.000011901250218,0.000008936333870
id20398,0.473784565925598,0.055170763283968,0.471044570207596
id14108,0.000000009608542,0.000000058919770,0.999999880790710
id06196,0.000000000355775,1.000000000000000,0.000000000603720
id02800,0.000438544113422,0.999510645866394,0.000050760176237
id18732,0.000011894656382,0.999979972839355,0.000008120289749
id11915,0.000000000042223,1.000000000000000,0.000000000315995
id09739,0.131371438503265,0.868236243724823,0.000392304849811
id24672,0.999997377395630,0.000001376318551,0.000001192193167
id00414,0.001635227003135,0.049939904361963,0.948424816131592
id16307,0.999995827674866,0.000003518702442,0.000000652884523
id14043,0.000003457172852,0.000000885787244,0.999995708465576
id00517,0.000000023731157,0.000000355031176,0.999999642372131
id09744,0.996154844760895,0.001838583848439,0.002006558002904
id19257,1.000000000000000,0.000000000713251,0.000000000025259
id15437,0.998809695243835,0.001174658420496,0.000015770550817
id16352,0.000677646661643,0.657947182655334,0.341375142335892
id18849,0.999300599098206,0.000173694541445,0.000525722047314
id19434,0.000000000751919,1.000000000000000,0.000000003317522
id17928,0.000738650560379,0.000363989907783,0.998897314071655
id16896,0.945715248584747,0.000491625396535,0.053793039172888
id02135,0.007499750703573,0.208157137036324,0.784343063831329
id15075,0.999994277954102,0.000003501594620,0.000002310075160
id27486,0.000000000052276,1.000000000000000,0.000000000497617
id19422,0.999108016490936,0.000888404669240,0.000003589532298
id09603,0.000000003048884,0.999999880790710,0.000000109318577
id02133,0.000000958696091,0.999999046325684,0.000000017558362
id03441,0.999999284744263,0.000000396620237,0.000000402984455
id02398,0.000000004598128,1.000000000000000,0.000000011728436
id05152,0.000081485173723,0.003243960905820,0.996674537658691
id17838,0.146718859672546,0.782671272754669,0.070609919726849
id25060,0.000020017732822,0.999979496002197,0.000000442551851
id09998,0.000243137357756,0.000376387877623,0.999380469322205
id01828,0.000000102590626,0.999998569488525,0.000001312019549
id25377,0.998029291629791,0.000863378460053,0.001107334042899
id22175,0.000000000058500,1.000000000000000,0.000000000441597
id02974,0.066117800772190,0.077420495450497,0.856461703777313
id26955,0.999998092651367,0.000001889992063,0.000000014271619
id21091,1.000000000000000,0.000000030101141,0.000000032425650
id12802,1.000000000000000,0.000000002202893,0.000000000244015
id07432,0.000000000037821,1.000000000000000,0.000000000090870
id18749,0.000000010529737,1.000000000000000,0.000000024698405
id15030,0.000010315940926,0.000221437308937,0.999768197536469
id17155,0.000000017386748,1.000000000000000,0.000000016670931
id08128,0.000000463580619,0.999999284744263,0.000000179027353
id25706,0.000000000334167,1.000000000000000,0.000000004281310
id15645,1.000000000000000,0.000000038576982,0.000000001998993
id04943,0.240983948111534,0.758977711200714,0.000038386784581
id27566,0.000012522620636,0.000207278411835,0.999780237674713
id11765,0.012734450399876,0.092232927680016,0.895032584667206
id13783,1.000000000000000,0.000000028700368,0.000000001231062
id00492,0.000000029530922,0.000000177250271,0.999999761581421
id27636,0.000000875557475,0.999985933303833,0.000013225359908
id04273,0.999997019767761,0.000002655555136,0.000000347575451
id02537,0.000314403994707,0.000032784777432,0.999652862548828
id24349,0.000000014615385,1.000000000000000,0.000000011934168
id00023,0.000000001770797,1.000000000000000,0.000000003513692
id23025,0.000000005476433,1.000000000000000,0.000000003160720
id08722,0.612431168556213,0.001243455335498,0.386325389146805
id02420,1.000000000000000,0.000000022513861,0.000000001460535
id10811,0.999832391738892,0.000141560522025,0.000025972916774
id04019,0.000017225242118,0.013536537997425,0.986446261405945
id18334,1.000000000000000,0.000000008066303,0.000000002504655
id16781,0.997984290122986,0.001569145475514,0.000446435326012
id08773,0.963248908519745,0.035405930131674,0.001345192431472
id19214,0.999996423721313,0.000001329466386,0.000002286132258
id09589,0.000000000003354,1.000000000000000,0.000000000006178
id24246,0.999945878982544,0.000053993207985,0.000000125495518
id23577,0.999988794326782,0.000011192876627,0.000000031135666
id09305,0.999758064746857,0.000114856324217,0.000127102466649
id16460,0.015767157077789,0.096789494156837,0.887443363666534
id21115,0.999998927116394,0.000000958330247,0.000000079516099
id25996,0.953808665275574,0.030146535485983,0.016044868156314
id02551,0.000003448822099,0.000014126313545,0.999982476234436
id19352,0.000062720988353,0.670595645904541,0.329341620206833
id03806,0.000000042151356,0.000004402573722,0.999995589256287
id26544,0.999999642372131,0.000000347706020,0.000000049700560
id18761,0.999992609024048,0.000007021933015,0.000000304563940
id24148,0.000000000053069,1.000000000000000,0.000000000145267
id16095,0.000005885065548,0.999898910522461,0.000095209223218
id18442,0.999283254146576,0.000686610932462,0.000030161250834
id22596,0.000000000026589,0.000000001166572,1.000000000000000
id23002,0.000002696940555,0.000000822477944,0.999996423721313
id04797,0.998508512973785,0.000129654290504,0.001361812814139
id06610,0.000031779443816,0.000724802084733,0.999243497848511
id16173,0.897854328155518,0.060540527105331,0.041605144739151
id18292,0.000021269774152,0.000003524829935,0.999975204467773
id27328,0.999999523162842,0.000000468908866,0.000000047615028
id01695,0.000000000264276,1.000000000000000,0.000000000660765
id05761,0.999998569488525,0.000000458816515,0.000000940841574
id16354,0.999999880790710,0.000000145283693,0.000000018705094
id12207,0.000107042702439,0.074139870703220,0.925753116607666
id05665,0.000005667122878,0.000024270782887,0.999970078468323
id01911,0.999987244606018,0.000005016972864,0.000007755144907
id19153,0.000000986851774,0.000000176894460,0.999998807907104
id10295,0.044304169714451,0.029556989669800,0.926138818264008
id23038,0.975829064846039,0.024118486791849,0.000052413994126
id23783,0.000000000014797,1.000000000000000,0.000000000163455
id27879,0.647742450237274,0.345956742763519,0.006300849840045
id19190,0.000000031119985,1.000000000000000,0.000000002966889
id05065,0.999971508979797,0.000028033138733,0.000000419643328
id21296,0.000017260970708,0.999642729759216,0.000339958380209
id13262,0.998120844364166,0.000272976292763,0.001606149016879
id10333,0.219178721308708,0.075586259365082,0.705235004425049
id16677,0.997044146060944,0.000337255769409,0.002618666971102
id01392,0.001197965000756,0.000054954532970,0.998747110366821
id27874,0.995101749897003,0.004771350417286,0.000126935308799
id02294,0.035105194896460,0.946559906005859,0.018334934487939
id18298,0.000036881567212,0.354867100715637,0.645096004009247
id06997,0.999999880790710,0.000000070746488,0.000000014629887
id05243,0.999534606933594,0.000422934419475,0.000042534655222
id00860,0.000000001720175,1.000000000000000,0.000000015395992
id26681,1.000000000000000,0.000000054007121,0.000000043961780
id06020,0.014832041226327,0.000536184641533,0.984631776809692
id27683,0.997092843055725,0.002849024487659,0.000058132842241
id17655,0.000012127336049,0.999987483024597,0.000000397333366
id08817,0.999487876892090,0.000155870598974,0.000356298813131
id11512,0.000000027699166,0.000000496722407,0.999999523162842
id00478,0.955662667751312,0.000978486030363,0.043358832597733
id02116,0.999997138977051,0.000002885169124,0.000000045172477
id06746,0.999755084514618,0.000242493610131,0.000002359291102
id03863,0.460627734661102,0.451150476932526,0.088221803307533
id01802,0.000000116919857,0.999996781349182,0.000003078934697
id11682,0.999999642372131,0.000000397888016,0.000000038961410
id04033,0.000000010390224,1.000000000000000,0.000000005281422
id09286,0.000000572254578,0.999970555305481,0.000028847718568
id12904,0.999993085861206,0.000006587056760,0.000000390186614
id07420,0.000105307568447,0.000036359637306,0.999858260154724
id22398,0.000000000093223,1.000000000000000,0.000000000491554
id00424,0.000000002174882,0.000002175638656,0.999997854232788
id20960,0.999817550182343,0.000182245057658,0.000000254349544
id10267,0.000000000499629,1.000000000000000,0.000000000193203
id19330,0.619006872177124,0.001155543024652,0.379837542772293
id00994,0.000000000186257,1.000000000000000,0.000000001710866
id10785,0.441047787666321,0.542009830474854,0.016942391172051
id00955,0.000036427791201,0.999454677104950,0.000508888566401
id09757,0.000000004335464,1.000000000000000,0.000000029190279
id10030,0.001357593107969,0.000017832471713,0.998624563217163
id22952,0.000003016629307,0.000503293296788,0.999493718147278
id21955,0.000000009328999,0.000001023038635,0.999998927116394
id07674,0.000016854470232,0.999982476234436,0.000000753852873
id13760,0.201454922556877,0.798431098461151,0.000113919835712
id18166,0.999987721443176,0.000009858310477,0.000002366946774
id23498,0.130175560712814,0.863477945327759,0.006346459966153
id05296,0.999995708465576,0.000002432431756,0.000001935124601
id26709,0.999763548374176,0.000228467382840,0.000007980061127
id02853,0.999781668186188,0.000166759258718,0.000051556202379
id06800,0.982443094253540,0.017483426257968,0.000073414259532
id14758,0.999966621398926,0.000026969333703,0.000006404104624
id12356,0.999972343444824,0.000026634168535,0.000001076330591
id21492,0.402784675359726,0.596452057361603,0.000763189222198
id27540,0.999976515769958,0.000022942323994,0.000000551245421
id07376,0.001633942360058,0.894030153751373,0.104335926473141
id15201,0.029878413304687,0.791632950305939,0.178488641977310
id23388,0.000000001456026,1.000000000000000,0.000000007080100
id13923,0.000000002492427,1.000000000000000,0.000000000199151
id00794,0.000000000393445,1.000000000000000,0.000000003478431
id23910,0.999902009963989,0.000075157062383,0.000022825846827
id02556,0.964826524257660,0.003984455019236,0.031188983470201
id22151,0.000000001344979,0.999999880790710,0.000000073589831
id11698,0.319548130035400,0.641983985900879,0.038467835634947
id11627,0.879067897796631,0.000719909789041,0.120212242007256
id06340,0.999999880790710,0.000000083212790,0.000000001210738
id05123,0.999999284744263,0.000000120610082,0.000000653491043
id26620,0.000000002115610,0.000000021159821,1.000000000000000
id04002,0.000120559227071,0.984428226947784,0.015451260842383
id26554,0.000001509876597,0.998414158821106,0.001584309269674
